province,ward,provinceShort,wardShort,wardType,provinceCode,provinceLat,provinceLon,wardCode,wardLat,wardLon,wardAreaKm2
Tỉnh Thái Nguyên,Xã Thần Sa,Thái Nguyên,Thần Sa,Xã,19,22.0239,105.824,5725,21.8287,105.924,146.08
Tỉnh Thái Nguyên,Xã La Hiên,Thái Nguyên,La Hiên,Xã,19,22.0239,105.824,5740,21.7416,105.948,71.55
Tỉnh Thái Nguyên,Xã Tràng Xá,Thái Nguyên,Tràng Xá,Xã,19,22.0239,105.824,5746,21.6888,106.063,119.18
Tỉnh Thái Nguyên,Xã Dân Tiến,Thái Nguyên,Dân Tiến,Xã,19,22.0239,105.824,5755,21.6767,106.163,144.28
Tỉnh Thái Nguyên,Xã Đức Lương,Thái Nguyên,Đức Lương,Xã,19,22.0239,105.824,5776,21.7381,105.61,60.9
Tỉnh Thái Nguyên,Xã Phú Xuyên,Thái Nguyên,Phú Xuyên,Xã,19,22.0239,105.824,5773,21.6753,105.518,64.58
Tỉnh Thái Nguyên,Xã Phú Thịnh,Thái Nguyên,Phú Thịnh,Xã,19,22.0239,105.824,5800,21.688,105.573,45.37
Tỉnh Thái Nguyên,Xã Phú Lạc,Thái Nguyên,Phú Lạc,Xã,19,22.0239,105.824,5788,21.6838,105.652,58.07
Tỉnh Thái Nguyên,Xã La Bằng,Thái Nguyên,La Bằng,Xã,19,22.0239,105.824,5818,21.6225,105.561,60.84
Tỉnh Thái Nguyên,Xã An Khánh,Thái Nguyên,An Khánh,Xã,19,22.0239,105.824,5809,21.6277,105.722,45.09
Tỉnh Thái Nguyên,Xã Đại Từ,Thái Nguyên,Đại Từ,Xã,19,22.0239,105.824,5830,21.6069,105.615,69.42
Tỉnh Thái Nguyên,Xã Vạn Phú,Thái Nguyên,Vạn Phú,Xã,19,22.0239,105.824,5845,21.5497,105.637,51.2
Tỉnh Thái Nguyên,Xã Quân Chu,Thái Nguyên,Quân Chu,Xã,19,22.0239,105.824,5851,21.4922,105.681,79.38
Tỉnh Thái Nguyên,Phường Phổ Yên,Thái Nguyên,Phổ Yên,Phường,19,22.0239,105.824,5860,21.4265,105.867,40.7
Tỉnh Thái Nguyên,Phường Phúc Thuận,Thái Nguyên,Phúc Thuận,Phường,19,22.0239,105.824,5857,21.4522,105.765,74.16
Tỉnh Thái Nguyên,Phường Vạn Xuân,Thái Nguyên,Vạn Xuân,Phường,19,22.0239,105.824,5890,21.4111,105.897,40.2
Tỉnh Thái Nguyên,Xã Thành Công,Thái Nguyên,Thành Công,Xã,19,22.0239,105.824,5881,21.3981,105.787,43.45
Tỉnh Thái Nguyên,Phường Trung Thành,Thái Nguyên,Trung Thành,Phường,19,22.0239,105.824,5899,21.3593,105.881,25.84
Tỉnh Thái Nguyên,Xã Phú Bình,Thái Nguyên,Phú Bình,Xã,19,22.0239,105.824,5908,21.4734,105.956,44.18
Tỉnh Thái Nguyên,Xã Tân Khánh,Thái Nguyên,Tân Khánh,Xã,19,22.0239,105.824,5917,21.5446,105.941,48.31
Tỉnh Thái Nguyên,Xã Tân Thành,Thái Nguyên,Tân Thành,Xã,19,22.0239,105.824,5923,21.5058,106.006,64.8
Tỉnh Thái Nguyên,Xã Điềm Thụy,Thái Nguyên,Điềm Thụy,Xã,19,22.0239,105.824,5941,21.457,105.921,42.03
Tỉnh Thái Nguyên,Xã Kha Sơn,Thái Nguyên,Kha Sơn,Xã,19,22.0239,105.824,5953,21.4277,106.006,37.85
Tỉnh Lạng Sơn,Phường Kỳ Lừa,Lạng Sơn,Kỳ Lừa,Phường,20,21.7736,106.728,6187,21.85926,106.75417,0.0
Tỉnh Lạng Sơn,Phường Tam Thanh,Lạng Sơn,Tam Thanh,Phường,20,21.7736,106.728,5986,21.8837,106.743,27.35
Tỉnh Lạng Sơn,Phường Đông Kinh,Lạng Sơn,Đông Kinh,Phường,20,21.7736,106.728,5977,21.8068,106.771,54.71
Tỉnh Lạng Sơn,Phường Lương Văn Tri,Lạng Sơn,Lương Văn Tri,Phường,20,21.7736,106.728,5983,21.8236,106.729,31.76
Tỉnh Lạng Sơn,Xã Đoàn Kết,Lạng Sơn,Đoàn Kết,Xã,20,21.7736,106.728,6001,22.3868,106.262,240.66
Tỉnh Lạng Sơn,Xã Quốc Khánh,Lạng Sơn,Quốc Khánh,Xã,20,21.7736,106.728,6004,22.3439,106.527,168.15
Tỉnh Lạng Sơn,Xã Thất Khê,Lạng Sơn,Thất Khê,Xã,20,21.7736,106.728,6040,22.3367,106.4,100.52
Tỉnh Lạng Sơn,Xã Tân Tiến,Lạng Sơn,Tân Tiến,Xã,20,21.7736,106.728,6019,22.287,106.325,207.2
Tỉnh Lạng Sơn,Xã Kháng Chiến,Lạng Sơn,Kháng Chiến,Xã,20,21.7736,106.728,6037,22.268,106.59,142.0
Tỉnh Lạng Sơn,Xã Quốc Việt,Lạng Sơn,Quốc Việt,Xã,20,21.7736,106.728,6058,22.2101,106.629,117.97
Tỉnh Lạng Sơn,Xã Tràng Định,Lạng Sơn,Tràng Định,Xã,20,21.7736,106.728,6046,22.2023,106.471,118.41
Tỉnh Lạng Sơn,Xã Hoa Thám,Lạng Sơn,Hoa Thám,Xã,20,21.7736,106.728,6073,22.1832,106.364,151.78
Tỉnh Lạng Sơn,Xã Quý Hòa,Lạng Sơn,Quý Hòa,Xã,20,21.7736,106.728,6076,22.1664,106.27,130.28
Tỉnh Lạng Sơn,Xã Hồng Phong,Lạng Sơn,Hồng Phong,Xã,20,21.7736,106.728,6079,22.0681,106.416,132.98
Tỉnh Lạng Sơn,Xã Đồng Đăng,Lạng Sơn,Đồng Đăng,Xã,20,21.7736,106.728,6184,21.9461,106.722,91.57
Tỉnh Lạng Sơn,Xã Thiện Hòa,Lạng Sơn,Thiện Hòa,Xã,20,21.7736,106.728,6085,22.0794,106.216,160.31
Tỉnh Lạng Sơn,Xã Thiện Thuật,Lạng Sơn,Thiện Thuật,Xã,20,21.7736,106.728,6091,22.0306,106.3,134.5
Tỉnh Lạng Sơn,Xã Thiện Long,Lạng Sơn,Thiện Long,Xã,20,21.7736,106.728,6103,21.9783,106.174,167.26
Tỉnh Lạng Sơn,Xã Bình Gia,Lạng Sơn,Bình Gia,Xã,20,21.7736,106.728,6112,21.9681,106.374,104.98
Tỉnh Lạng Sơn,Xã Tân Văn,Lạng Sơn,Tân Văn,Xã,20,21.7736,106.728,6115,21.9275,106.455,112.06
Tỉnh Lạng Sơn,Xã Na Sầm,Lạng Sơn,Na Sầm,Xã,20,21.7736,106.728,6124,22.0766,106.607,94.47
Tỉnh Lạng Sơn,Xã Thụy Hùng,Lạng Sơn,Thụy Hùng,Xã,20,21.7736,106.728,6148,22.1161,106.66,108.76
Tỉnh Lạng Sơn,Xã Văn Lãng,Lạng Sơn,Văn Lãng,Xã,20,21.7736,106.728,6154,22.0881,106.541,132.28
Tỉnh Lạng Sơn,Xã Hội Hoan,Lạng Sơn,Hội Hoan,Xã,20,21.7736,106.728,6151,22.0321,106.485,117.43
Tỉnh Lạng Sơn,Xã Hoàng Văn Thụ,Lạng Sơn,Hoàng Văn Thụ,Xã,20,21.7736,106.728,6172,21.8425,106.816,61.7
Tỉnh Lạng Sơn,Xã Cao Lộc,Lạng Sơn,Cao Lộc,Xã,20,21.7736,106.728,6211,21.9434,106.816,103.86
Tỉnh Lạng Sơn,Xã Ba Sơn,Lạng Sơn,Ba Sơn,Xã,20,21.7736,106.728,6196,21.9033,107.015,154.96
Tỉnh Lạng Sơn,Xã Khánh Khê,Lạng Sơn,Khánh Khê,Xã,20,21.7736,106.728,6286,21.85,106.667,93.64
Tỉnh Lạng Sơn,Xã Công Sơn,Lạng Sơn,Công Sơn,Xã,20,21.7736,106.728,6220,21.8792,106.866,84.74
Tỉnh Lạng Sơn,Xã Tân Đoàn,Lạng Sơn,Tân Đoàn,Xã,20,21.7736,106.728,6316,21.7784,106.631,100.41
Tỉnh Lạng Sơn,Xã Văn Quan,Lạng Sơn,Văn Quan,Xã,20,21.7736,106.728,6253,21.8669,106.505,87.57
Tỉnh Lạng Sơn,Xã Điềm He,Lạng Sơn,Điềm He,Xã,20,21.7736,106.728,6280,21.9462,106.565,103.12
Tỉnh Lạng Sơn,Xã Yên Phúc,Lạng Sơn,Yên Phúc,Xã,20,21.7736,106.728,6298,21.8164,106.552,117.93
Tỉnh Lạng Sơn,Xã Tri Lễ,Lạng Sơn,Tri Lễ,Xã,20,21.7736,106.728,6313,21.7795,106.438,243.95
Tỉnh Lạng Sơn,Xã Bắc Sơn,Lạng Sơn,Bắc Sơn,Xã,20,21.7736,106.728,6325,21.9122,106.329,80.46
Tỉnh Lạng Sơn,Xã Tân Tri,Lạng Sơn,Tân Tri,Xã,20,21.7736,106.728,6337,21.886,106.183,137.61
Tỉnh Lạng Sơn,Xã Hưng Vũ,Lạng Sơn,Hưng Vũ,Xã,20,21.7736,106.728,6349,21.805,106.366,133.24
Tỉnh Lạng Sơn,Xã Vũ Lăng,Lạng Sơn,Vũ Lăng,Xã,20,21.7736,106.728,6367,21.8336,106.283,112.27
Tỉnh Lạng Sơn,Xã Vũ Lễ,Lạng Sơn,Vũ Lễ,Xã,20,21.7736,106.728,6364,21.8158,106.182,92.1
Tỉnh Lạng Sơn,Xã Nhất Hòa,Lạng Sơn,Nhất Hòa,Xã,20,21.7736,106.728,6376,21.739,106.26,143.72
Tỉnh Lạng Sơn,Xã Hữu Lũng,Lạng Sơn,Hữu Lũng,Xã,20,21.7736,106.728,6385,21.5134,106.368,52.87
Tỉnh Lạng Sơn,Xã Hữu Liên,Lạng Sơn,Hữu Liên,Xã,20,21.7736,106.728,6400,21.6616,106.367,122.56
Tỉnh Lạng Sơn,Xã Yên Bình,Lạng Sơn,Yên Bình,Xã,20,21.7736,106.728,6391,21.6423,106.269,119.22
Tỉnh Lạng Sơn,Xã Cai Kinh,Lạng Sơn,Cai Kinh,Xã,20,21.7736,106.728,6427,21.5876,106.408,105.56
Tỉnh Lạng Sơn,Xã Thiện Tân,Lạng Sơn,Thiện Tân,Xã,20,21.7736,106.728,6436,21.5592,106.211,93.07
Tỉnh Lạng Sơn,Xã Vân Nham,Lạng Sơn,Vân Nham,Xã,20,21.7736,106.728,6415,21.5342,106.281,81.22
Tỉnh Lạng Sơn,Xã Tân Thành,Lạng Sơn,Tân Thành,Xã,20,21.7736,106.728,6445,21.5013,106.459,64.8
Tỉnh Lạng Sơn,Xã Tuấn Sơn,Lạng Sơn,Tuấn Sơn,Xã,20,21.7736,106.728,6457,21.4533,106.35,111.21
Tỉnh Lạng Sơn,Xã Chi Lăng,Lạng Sơn,Chi Lăng,Xã,20,21.7736,106.728,6463,21.6099,106.546,80.2056
Tỉnh Lạng Sơn,Xã Chiến Thắng,Lạng Sơn,Chiến Thắng,Xã,20,21.7736,106.728,6481,21.7333,106.759,114.27
Tỉnh Lạng Sơn,Xã Bằng Mạc,Lạng Sơn,Bằng Mạc,Xã,20,21.7736,106.728,6475,21.7164,106.528,117.82
Tỉnh Lạng Sơn,Xã Nhân Lý,Lạng Sơn,Nhân Lý,Xã,20,21.7736,106.728,6496,21.6949,106.661,126.86
Tỉnh Lạng Sơn,Xã Vạn Linh,Lạng Sơn,Vạn Linh,Xã,20,21.7736,106.728,6505,21.6405,106.485,126.54
Tỉnh Lạng Sơn,Xã Quan Sơn,Lạng Sơn,Quan Sơn,Xã,20,21.7736,106.728,6517,21.6123,106.727,98.2
Tỉnh Lạng Sơn,Xã Na Dương,Lạng Sơn,Na Dương,Xã,20,21.7736,106.728,6526,21.6992,106.909,109.91
Tỉnh Lạng Sơn,Xã Lộc Bình,Lạng Sơn,Lộc Bình,Xã,20,21.7736,106.728,6529,21.7668,106.908,79.15
Tỉnh Lạng Sơn,Xã Mẫu Sơn,Lạng Sơn,Mẫu Sơn,Xã,20,21.7736,106.728,6541,21.8008,107.005,136.04
Tỉnh Lạng Sơn,Xã Khuất Xá,Lạng Sơn,Khuất Xá,Xã,20,21.7736,106.728,6565,21.729,107.09,124.91
Tỉnh Lạng Sơn,Xã Thống Nhất,Lạng Sơn,Thống Nhất,Xã,20,21.7736,106.728,6577,21.6804,106.824,120.1
Tỉnh Lạng Sơn,Xã Lợi Bác,Lạng Sơn,Lợi Bác,Xã,20,21.7736,106.728,6601,21.6727,107.032,139.11
Tỉnh Lạng Sơn,Xã Xuân Dương,Lạng Sơn,Xuân Dương,Xã,20,21.7736,106.728,6607,21.5822,106.895,206.7
Tỉnh Lạng Sơn,Xã Đình Lập,Lạng Sơn,Đình Lập,Xã,20,21.7736,106.728,6613,21.5854,107.071,164.66
Tỉnh Lạng Sơn,Xã Thái Bình,Lạng Sơn,Thái Bình,Xã,20,21.7736,106.728,6616,21.4796,106.943,305.25
Tỉnh Lạng Sơn,Xã Kiên Mộc,Lạng Sơn,Kiên Mộc,Xã,20,21.7736,106.728,6625,21.6343,107.222,417.78
Tỉnh Lạng Sơn,Xã Châu Sơn,Lạng Sơn,Châu Sơn,Xã,20,21.7736,106.728,6637,21.4501,107.16,301.31
Tỉnh Quảng Ninh,Phường Cao Xanh,Quảng Ninh,Cao Xanh,Phường,22,21.2642,107.223,6658,21.0013,107.128,38.89
Tỉnh Quảng Ninh,Phường Hà Tu,Quảng Ninh,Hà Tu,Phường,22,21.2642,107.223,6652,20.9393,107.122,37.6
Tỉnh Quảng Ninh,Phường Tuần Châu,Quảng Ninh,Tuần Châu,Phường,22,21.2642,107.223,6706,20.9773,106.925,62.08
Tỉnh Quảng Ninh,Phường Việt Hưng,Quảng Ninh,Việt Hưng,Phường,22,21.2642,107.223,6661,20.9871,106.979,41.39
Tỉnh Quảng Ninh,Phường Hà Lầm,Quảng Ninh,Hà Lầm,Phường,22,21.2642,107.223,6676,20.9668,107.123,11.99
Tỉnh Quảng Ninh,Phường Bãi Cháy,Quảng Ninh,Bãi Cháy,Phường,22,21.2642,107.223,6673,20.9617,107.029,25.39
Tỉnh Quảng Ninh,Phường Hồng Gai,Quảng Ninh,Hồng Gai,Phường,22,21.2642,107.223,6685,20.9485,107.0462,5.0
Tỉnh Quảng Ninh,Phường Hạ Long,Quảng Ninh,Hạ Long,Phường,22,21.2642,107.223,6688,20.9626,107.0458,6.08
Tỉnh Quảng Ninh,Phường Hoành Bồ,Quảng Ninh,Hoành Bồ,Phường,22,21.2642,107.223,7030,21.0438,106.991,276.12
Tỉnh Quảng Ninh,Xã Kỳ Thượng,Quảng Ninh,Kỳ Thượng,Xã,22,21.2642,107.223,6979,21.2659,107.131,273.5
Tỉnh Quảng Ninh,Xã Lương Minh,Quảng Ninh,Lương Minh,Xã,22,21.2642,107.223,6985,21.2134,107.029,225.28
Tỉnh Quảng Ninh,Xã Quảng La,Quảng Ninh,Quảng La,Xã,22,21.2642,107.223,7054,21.1092,106.885,165.67
Tỉnh Quảng Ninh,Xã Thống Nhất,Quảng Ninh,Thống Nhất,Xã,22,21.2642,107.223,7060,21.0908,107.1,276.12
Tỉnh Quảng Ninh,Phường Móng Cái 2,Quảng Ninh,Móng Cái 2,Phường,22,21.2642,107.223,6709,21.4919,107.949,72.97
Tỉnh Quảng Ninh,Phường Móng Cái 1,Quảng Ninh,Móng Cái 1,Phường,22,21.2642,107.223,6712,21.5029,107.995,82.47
Tỉnh Quảng Ninh,Xã Hải Sơn,Quảng Ninh,Hải Sơn,Xã,22,21.2642,107.223,6724,21.6085,107.818,132.04
Tỉnh Quảng Ninh,Phường Móng Cái 3,Quảng Ninh,Móng Cái 3,Phường,22,21.2642,107.223,6736,21.5406,107.898,90.03
Tỉnh Quảng Ninh,Xã Hải Ninh,Quảng Ninh,Hải Ninh,Xã,22,21.2642,107.223,6733,21.5366,107.799,93.18
Tỉnh Quảng Ninh,Xã Vĩnh Thực,Quảng Ninh,Vĩnh Thực,Xã,22,21.2642,107.223,6757,20.9563,107.025,49.11
Tỉnh Quảng Ninh,Phường Mông Dương,Quảng Ninh,Mông Dương,Phường,22,21.2642,107.223,6760,21.073,107.327,167.16
Tỉnh Quảng Ninh,Phường Cửa Ông,Quảng Ninh,Cửa Ông,Phường,22,21.2642,107.223,6781,21.0164,107.335,41.07
Tỉnh Quảng Ninh,Phường Cẩm Phả,Quảng Ninh,Cẩm Phả,Phường,22,21.2642,107.223,6793,21.0186,107.288,17.52
Tỉnh Quảng Ninh,Phường Quang Hanh,Quảng Ninh,Quang Hanh,Phường,22,21.2642,107.223,6778,20.9995,107.212,63.63
Tỉnh Quảng Ninh,Xã Hải Hòa,Quảng Ninh,Hải Hòa,Xã,22,21.2642,107.223,6799,21.1456,107.363,95.87
Tỉnh Quảng Ninh,Xã Hải Lạng,Quảng Ninh,Hải Lạng,Xã,22,21.2642,107.223,6886,21.2643,107.382,131.03
Tỉnh Quảng Ninh,Phường Vàng Danh,Quảng Ninh,Vàng Danh,Phường,22,21.2642,107.223,6820,21.0869,106.81,93.77
Tỉnh Quảng Ninh,Phường Uông Bí,Quảng Ninh,Uông Bí,Phường,22,21.2642,107.223,6811,21.0249,106.766,49.81
Tỉnh Quảng Ninh,Phường Yên Tử,Quảng Ninh,Yên Tử,Phường,22,21.2642,107.223,6832,21.1161,106.756,113.23
Tỉnh Quảng Ninh,Xã Bình Liêu,Quảng Ninh,Bình Liêu,Xã,22,21.2642,107.223,6838,21.5169,107.387,225.29
Tỉnh Quảng Ninh,Xã Hoành Mô,Quảng Ninh,Hoành Mô,Xã,22,21.2642,107.223,6841,21.5592,107.523,137.91
Tỉnh Quảng Ninh,Xã Lục Hồn,Quảng Ninh,Lục Hồn,Xã,22,21.2642,107.223,6856,21.5737,107.438,107.13
Tỉnh Quảng Ninh,Xã Tiên Yên,Quảng Ninh,Tiên Yên,Xã,22,21.2642,107.223,6862,21.3701,107.382,137.87
Tỉnh Quảng Ninh,Xã Điền Xá,Quảng Ninh,Điền Xá,Xã,22,21.2642,107.223,6874,21.4476,107.284,240.49
Tỉnh Quảng Ninh,Xã Đông Ngũ,Quảng Ninh,Đông Ngũ,Xã,22,21.2642,107.223,6877,21.3723,107.466,142.8
Tỉnh Quảng Ninh,Xã Ba Chẽ,Quảng Ninh,Ba Chẽ,Xã,22,21.2642,107.223,6970,21.2528,107.252,332.68
Tỉnh Quảng Ninh,Xã Đầm Hà,Quảng Ninh,Đầm Hà,Xã,22,21.2642,107.223,6895,21.3452,107.601,142.43
Tỉnh Quảng Ninh,Xã Quảng Tân,Quảng Ninh,Quảng Tân,Xã,22,21.2642,107.223,6913,21.4178,107.545,184.81
Tỉnh Quảng Ninh,Xã Quảng Hà,Quảng Ninh,Quảng Hà,Xã,22,21.2642,107.223,6922,21.4174,107.734,134.37
Tỉnh Quảng Ninh,Xã Quảng Đức,Quảng Ninh,Quảng Đức,Xã,22,21.2642,107.223,6931,21.5489,107.71,131.48
Tỉnh Quảng Ninh,Xã Đường Hoa,Quảng Ninh,Đường Hoa,Xã,22,21.2642,107.223,6946,21.4933,107.634,220.38
Tỉnh Quảng Ninh,Xã Cái Chiên,Quảng Ninh,Cái Chiên,Xã,22,21.2642,107.223,6967,20.9563,107.02,25.9
Tỉnh Quảng Ninh,Đặc khu Vân Đồn,Quảng Ninh,Vân Đồn,Đặc khu,22,21.2642,107.223,6994,21.149,107.527,538.92
Tỉnh Quảng Ninh,Phường Mạo Khê,Quảng Ninh,Mạo Khê,Phường,22,21.2642,107.223,7069,21.065,106.61,46.55
Tỉnh Quảng Ninh,Phường An Sinh,Quảng Ninh,An Sinh,Phường,22,21.2642,107.223,7090,21.1539,106.521,106.42
Tỉnh Quảng Ninh,Phường Bình Khê,Quảng Ninh,Bình Khê,Phường,22,21.2642,107.223,7081,21.1294,106.626,138.74
Tỉnh Quảng Ninh,Phường Đông Triều,Quảng Ninh,Đông Triều,Phường,22,21.2642,107.223,7093,21.0754,106.52,40.42
Tỉnh Quảng Ninh,Phường Hoàng Quế,Quảng Ninh,Hoàng Quế,Phường,22,21.2642,107.223,7114,21.0547,106.664,63.83
Tỉnh Quảng Ninh,Phường Quảng Yên,Quảng Ninh,Quảng Yên,Phường,22,21.2642,107.223,7132,20.9334,106.817,20.69
Tỉnh Quảng Ninh,Phường Đông Mai,Quảng Ninh,Đông Mai,Phường,22,21.2642,107.223,7135,21.0003,106.855,50.61
Tỉnh Quảng Ninh,Phường Hiệp Hòa,Quảng Ninh,Hiệp Hòa,Phường,22,21.2642,107.223,7147,20.9676,106.81,35.83
Tỉnh Quảng Ninh,Phường Hà An,Quảng Ninh,Hà An,Phường,22,21.2642,107.223,7168,20.9256,106.886,100.18
Tỉnh Quảng Ninh,Phường Phong Cốc,Quảng Ninh,Phong Cốc,Phường,22,21.2642,107.223,7183,20.8973,106.788,42.17
Tỉnh Quảng Ninh,Phường Liên Hòa,Quảng Ninh,Liên Hòa,Phường,22,21.2642,107.223,7180,20.8605,106.823,71.44
Tỉnh Quảng Ninh,Đặc khu Cô Tô,Quảng Ninh,Cô Tô,Đặc khu,22,21.2642,107.223,7192,20.987,107.779,53.68
Tỉnh Bắc Ninh,Phường Bắc Giang,Bắc Ninh,Bắc Giang,Phường,24,21.2428,106.167,7210,21.2849,106.215,23.23
Tỉnh Bắc Ninh,Phường Đa Mai,Bắc Ninh,Đa Mai,Phường,24,21.2428,106.167,7228,21.2995,106.169,33.1
Tỉnh Bắc Ninh,Phường Yên Dũng,Bắc Ninh,Yên Dũng,Phường,24,21.2428,106.167,7681,21.2011,106.21,52.42
Tỉnh Bắc Ninh,Phường Tân An,Bắc Ninh,Tân An,Phường,24,21.2428,106.167,7682,21.2403,106.294,42.87
Tỉnh Bắc Ninh,Phường Tân Tiến,Bắc Ninh,Tân Tiến,Phường,24,21.2428,106.167,7699,21.2594,106.243,25.46
Tỉnh Bắc Ninh,Phường Tiền Phong,Bắc Ninh,Tiền Phong,Phường,24,21.2428,106.167,7696,21.2374,106.183,30.7
Tỉnh Bắc Ninh,Phường Cảnh Thụy,Bắc Ninh,Cảnh Thụy,Phường,24,21.2428,106.167,7738,21.1889,106.266,27.73
Tỉnh Bắc Ninh,Xã Đồng Việt,Bắc Ninh,Đồng Việt,Xã,24,21.2428,106.167,7735,21.1622,106.297,33.21
Tỉnh Bắc Ninh,Xã Xuân Lương,Bắc Ninh,Xuân Lương,Xã,24,21.2428,106.167,7246,21.5825,106.11,99.67
Tỉnh Bắc Ninh,Xã Tam Tiến,Bắc Ninh,Tam Tiến,Xã,24,21.2428,106.167,7264,21.5025,106.076,60.34
Tỉnh Bắc Ninh,Xã Đồng Kỳ,Bắc Ninh,Đồng Kỳ,Xã,24,21.2428,106.167,7282,21.5294,106.137,61.44
Tỉnh Bắc Ninh,Xã Yên Thế,Bắc Ninh,Yên Thế,Xã,24,21.2428,106.167,7288,21.471,106.132,43.67
Tỉnh Bắc Ninh,Xã Bố Hạ,Bắc Ninh,Bố Hạ,Xã,24,21.2428,106.167,7294,21.4684,106.258,41.32
Tỉnh Bắc Ninh,Xã Nhã Nam,Bắc Ninh,Nhã Nam,Xã,24,21.2428,106.167,7306,21.4249,106.105,34.43
Tỉnh Bắc Ninh,Xã Quang Trung,Bắc Ninh,Quang Trung,Xã,24,21.2428,106.167,7333,21.4248,106.056,31.36
Tỉnh Bắc Ninh,Xã Phúc Hòa,Bắc Ninh,Phúc Hòa,Xã,24,21.2428,106.167,7330,21.3912,106.161,32.69
Tỉnh Bắc Ninh,Xã Tân Yên,Bắc Ninh,Tân Yên,Xã,24,21.2428,106.167,7339,21.3653,106.127,48.13
Tỉnh Bắc Ninh,Xã Ngọc Thiện,Bắc Ninh,Ngọc Thiện,Xã,24,21.2428,106.167,7351,21.366,106.059,51.26
Tỉnh Bắc Ninh,Xã Lạng Giang,Bắc Ninh,Lạng Giang,Xã,24,21.2428,106.167,7375,21.3564,106.27,55.41
Tỉnh Bắc Ninh,Xã Tiên Lục,Bắc Ninh,Tiên Lục,Xã,24,21.2428,106.167,7381,21.4174,106.216,51.49
Tỉnh Bắc Ninh,Xã Kép,Bắc Ninh,Kép,Xã,24,21.2428,106.167,7399,21.4148,106.296,58.65
Tỉnh Bắc Ninh,Xã Mỹ Thái,Bắc Ninh,Mỹ Thái,Xã,24,21.2428,106.167,7420,21.3513,106.212,46.63
Tỉnh Bắc Ninh,Xã Tân Dĩnh,Bắc Ninh,Tân Dĩnh,Xã,24,21.2428,106.167,7432,21.3019,106.27,31.96
Tỉnh Bắc Ninh,Xã Lục Nam,Bắc Ninh,Lục Nam,Xã,24,21.2428,106.167,7444,21.3088,106.417,58.91
Tỉnh Bắc Ninh,Xã Đông Phú,Bắc Ninh,Đông Phú,Xã,24,21.2428,106.167,7450,21.384,106.438,77.05
Tỉnh Bắc Ninh,Xã Bảo Đài,Bắc Ninh,Bảo Đài,Xã,24,21.2428,106.167,7462,21.3514,106.358,83.02
Tỉnh Bắc Ninh,Xã Nghĩa Phương,Bắc Ninh,Nghĩa Phương,Xã,24,21.2428,106.167,7486,21.2703,106.461,88.32
Tỉnh Bắc Ninh,Xã Trường Sơn,Bắc Ninh,Trường Sơn,Xã,24,21.2428,106.167,7489,21.2532,106.542,72.55
Tỉnh Bắc Ninh,Xã Lục Sơn,Bắc Ninh,Lục Sơn,Xã,24,21.2428,106.167,7492,21.2259,106.629,125.98
Tỉnh Bắc Ninh,Xã Bắc Lũng,Bắc Ninh,Bắc Lũng,Xã,24,21.2428,106.167,7498,21.2615,106.352,53.72
Tỉnh Bắc Ninh,Xã Cẩm Lý,Bắc Ninh,Cẩm Lý,Xã,24,21.2428,106.167,7519,21.2099,106.366,49.08
Tỉnh Bắc Ninh,Xã Tân Sơn,Bắc Ninh,Tân Sơn,Xã,24,21.2428,106.167,7531,21.5732,106.616,95.37
Tỉnh Bắc Ninh,Xã Sa Lý,Bắc Ninh,Sa Lý,Xã,24,21.2428,106.167,7534,21.5371,106.774,83.95
Tỉnh Bắc Ninh,Xã Biên Sơn,Bắc Ninh,Biên Sơn,Xã,24,21.2428,106.167,7537,21.4706,106.749,294.22
Tỉnh Bắc Ninh,Xã Sơn Hải,Bắc Ninh,Sơn Hải,Xã,24,21.2428,106.167,7543,21.509,106.581,102.89
Tỉnh Bắc Ninh,Xã Biển Động,Bắc Ninh,Biển Động,Xã,24,21.2428,106.167,7573,21.3751,106.744,57.7
Tỉnh Bắc Ninh,Xã Lục Ngạn,Bắc Ninh,Lục Ngạn,Xã,24,21.2428,106.167,7582,21.3848,106.678,82.71
Tỉnh Bắc Ninh,Xã Đèo Gia,Bắc Ninh,Đèo Gia,Xã,24,21.2428,106.167,7594,21.3146,106.675,102.93
Tỉnh Bắc Ninh,Xã Nam Dương,Bắc Ninh,Nam Dương,Xã,24,21.2428,106.167,7603,21.3146,106.587,67.19
Tỉnh Bắc Ninh,Xã Sơn Động,Bắc Ninh,Sơn Động,Xã,24,21.2428,106.167,7615,21.3265,106.847,78.72
Tỉnh Bắc Ninh,Xã Tây Yên Tử,Bắc Ninh,Tây Yên Tử,Xã,24,21.2428,106.167,7616,21.1956,106.766,132.76
Tỉnh Bắc Ninh,Xã Vân Sơn,Bắc Ninh,Vân Sơn,Xã,24,21.2428,106.167,7621,21.4007,106.94,73.99
Tỉnh Bắc Ninh,Xã Đại Sơn,Bắc Ninh,Đại Sơn,Xã,24,21.2428,106.167,7627,21.4075,106.835,76.38
Tỉnh Bắc Ninh,Xã Yên Định,Bắc Ninh,Yên Định,Xã,24,21.2428,106.167,7642,21.3464,106.792,48.17
Tỉnh Bắc Ninh,Xã An Lạc,Bắc Ninh,An Lạc,Xã,24,21.2428,106.167,7654,21.3245,106.945,134.15
Tỉnh Bắc Ninh,Xã Tuấn Đạo,Bắc Ninh,Tuấn Đạo,Xã,24,21.2428,106.167,7663,21.2754,106.769,97.87
